timestamp,algoritmo,tamaño_clave,curva,longitud_cadena,iteracion,tiempo_handshake_s,tiempo_handshake_ms,tamaño_certificados_bytes,exitoso,label
2026-04-20T22:40:05.394680,RSA,2048,,3,7,0.003146,3.146,5076,True,RSA-2048
2026-04-20T22:40:05.394845,RSA,2048,,3,8,0.00312,3.12,5076,True,RSA-2048
2026-04-20T22:40:05.394983,RSA,2048,,3,9,0.003215,3.215,5076,True,RSA-2048
2026-04-20T22:40:05.395114,RSA,2048,,3,10,0.003182,3.182,5076,True,RSA-2048
2026-04-20T22:40:05.395275,RSA,2048,,3,11,0.003011,3.011,5076,True,RSA-2048
2026-04-20T22:40:05.395477,RSA,2048,,3,12,0.002957,2.957,5076,True,RSA-2048
2026-04-20T22:40:05.395647,RSA,2048,,3,13,0.00352,3.52,5076,True,RSA-2048
2026-04-20T22:40:05.395809,RSA,2048,,3,14,0.004834,4.834,5076,True,RSA-2048
2026-04-20T22:40:05.395954,RSA,2048,,3,15,0.003196,3.196,5076,True,RSA-2048
2026-04-20T22:40:05.396083,RSA,2048,,3,16,0.003322,3.322,5076,True,RSA-2048
2026-04-20T22:40:05.396177,RSA,2048,,3,17,0.002928,2.928,5076,True,RSA-2048
2026-04-20T22:40:05.396266,RSA,2048,,3,18,0.003067,3.067,5076,True,RSA-2048
2026-04-20T22:40:05.396429,RSA,2048,,3,19,0.003176,3.176,5076,True,RSA-2048
2026-04-20T22:40:05.396593,RSA,2048,,3,20,0.036441,36.441,5076,True,RSA-2048
2026-04-20T22:40:06.240092,RSA,3072,,0,1,0.005023,5.023,1602,True,RSA-3072
2026-04-20T22:40:06.240522,RSA,3072,,0,2,0.004243,4.243,1602,True,RSA-3072
2026-04-20T22:40:06.240764,RSA,3072,,0,3,0.003894,3.894,1602,True,RSA-3072
2026-04-20T22:40:06.241081,RSA,3072,,0,4,0.004122,4.122,1602,True,RSA-3072
2026-04-20T22:40:06.241280,RSA,3072,,0,5,0.003949,3.949,1602,True,RSA-3072
2026-04-20T22:40:06.241545,RSA,3072,,0,6,0.003858,3.858,1602,True,RSA-3072
2026-04-20T22:40:06.241755,RSA,3072,,0,7,0.003915,3.915,1602,True,RSA-3072
2026-04-20T22:40:06.241991,RSA,3072,,0,8,0.003885,3.885,1602,True,RSA-3072
2026-04-20T22:40:06.242186,RSA,3072,,0,9,0.003949,3.949,1602,True,RSA-3072
2026-04-20T22:40:06.242420,RSA,3072,,0,10,0.005108,5.108,1602,True,RSA-3072
2026-04-20T22:40:06.242625,RSA,3072,,0,11,0.02507,25.07,1602,True,RSA-3072
2026-04-20T22:40:06.242856,RSA,3072,,0,12,0.004071,4.071,1602,True,RSA-3072
2026-04-20T22:40:06.243029,RSA,3072,,0,13,0.003784,3.784,1602,True,RSA-3072
2026-04-20T22:40:06.243140,RSA,3072,,0,14,0.003986,3.986,1602,True,RSA-3072
2026-04-20T22:40:06.243364,RSA,3072,,0,15,0.003792,3.792,1602,True,RSA-3072
2026-04-20T22:40:06.243573,RSA,3072,,0,16,0.003731,3.731,1602,True,RSA-3072
2026-04-20T22:40:06.243806,RSA,3072,,0,17,0.003811,3.811,1602,True,RSA-3072
2026-04-20T22:40:06.243982,RSA,3072,,0,18,0.003789,3.789,1602,True,RSA-3072
2026-04-20T22:40:06.244186,RSA,3072,,0,19,0.003862,3.862,1602,True,RSA-3072
2026-04-20T22:40:06.244396,RSA,3072,,0,20,0.004267,4.267,1602,True,RSA-3072
2026-04-20T22:40:07.329598,RSA,3072,,1,1,0.005538,5.538,3220,True,RSA-3072
2026-04-20T22:40:07.329893,RSA,3072,,1,2,0.004252,4.252,3220,True,RSA-3072
2026-04-20T22:40:07.330127,RSA,3072,,1,3,0.004376,4.376,3220,True,RSA-3072
2026-04-20T22:40:07.330295,RSA,3072,,1,4,0.004085,4.085,3220,True,RSA-3072
2026-04-20T22:40:07.330502,RSA,3072,,1,5,0.004057,4.057,3220,True,RSA-3072
2026-04-20T22:40:07.330688,RSA,3072,,1,6,0.004044,4.044,3220,True,RSA-3072
2026-04-20T22:40:07.330846,RSA,3072,,1,7,0.004101,4.101,3220,True,RSA-3072
2026-04-20T22:40:07.331008,RSA,3072,,1,8,0.003923,3.923,3220,True,RSA-3072
2026-04-20T22:40:07.331182,RSA,3072,,1,9,0.00396,3.96,3220,True,RSA-3072
2026-04-20T22:40:07.331324,RSA,3072,,1,10,0.004186,4.186,3220,True,RSA-3072
2026-04-20T22:40:07.331568,RSA,3072,,1,11,0.004059,4.059,3220,True,RSA-3072
2026-04-20T22:40:07.331759,RSA,3072,,1,12,0.003866,3.866,3220,True,RSA-3072
2026-04-20T22:40:07.331959,RSA,3072,,1,13,0.003864,3.864,3220,True,RSA-3072
2026-04-20T22:40:07.332107,RSA,3072,,1,14,0.004112,4.112,3220,True,RSA-3072
2026-04-20T22:40:07.332268,RSA,3072,,1,15,0.003819,3.819,3220,True,RSA-3072
2026-04-20T22:40:07.332426,RSA,3072,,1,16,0.004211,4.211,3220,True,RSA-3072
2026-04-20T22:40:07.332581,RSA,3072,,1,17,0.00407,4.07,3220,True,RSA-3072
2026-04-20T22:40:07.332720,RSA,3072,,1,18,0.004145,4.145,3220,True,RSA-3072
2026-04-20T22:40:07.332894,RSA,3072,,1,19,0.004312,4.312,3220,True,RSA-3072
2026-04-20T22:40:07.333088,RSA,3072,,1,20,0.004079,4.079,3220,True,RSA-3072
2026-04-20T22:40:08.740256,RSA,3072,,2,1,0.006036,6.036,4839,True,RSA-3072
2026-04-20T22:40:08.740652,RSA,3072,,2,2,0.004554,4.554,4839,True,RSA-3072
2026-04-20T22:40:08.740857,RSA,3072,,2,3,0.004235,4.235,4839,True,RSA-3072
2026-04-20T22:40:08.741015,RSA,3072,,2,4,0.004379,4.379,4839,True,RSA-3072
2026-04-20T22:40:08.741170,RSA,3072,,2,5,0.004411,4.411,4839,True,RSA-3072
2026-04-20T22:40:08.741309,RSA,3072,,2,6,0.004276,4.276,4839,True,RSA-3072
2026-04-20T22:40:08.741473,RSA,3072,,2,7,0.004196,4.196,4839,True,RSA-3072
2026-04-20T22:40:08.741625,RSA,3072,,2,8,0.00426,4.26,4839,True,RSA-3072
2026-04-20T22:40:08.741751,RSA,3072,,2,9,0.004244,4.244,4839,True,RSA-3072
2026-04-20T22:40:08.741884,RSA,3072,,2,10,0.004257,4.257,4839,True,RSA-3072
2026-04-20T22:40:08.741980,RSA,3072,,2,11,0.004483,4.483,4839,True,RSA-3072
2026-04-20T22:40:08.742074,RSA,3072,,2,12,0.032407,32.407,4839,True,RSA-3072
2026-04-20T22:40:08.742225,RSA,3072,,2,13,0.004457,4.457,4839,True,RSA-3072
2026-04-20T22:40:08.742372,RSA,3072,,2,14,0.004487,4.487,4839,True,RSA-3072
2026-04-20T22:40:08.742535,RSA,3072,,2,15,0.004267,4.267,4839,True,RSA-3072
2026-04-20T22:40:08.742676,RSA,3072,,2,16,0.004318,4.318,4839,True,RSA-3072
2026-04-20T22:40:08.742821,RSA,3072,,2,17,0.004643,4.643,4839,True,RSA-3072
2026-04-20T22:40:08.742944,RSA,3072,,2,18,0.004435,4.435,4839,True,RSA-3072
2026-04-20T22:40:08.743065,RSA,3072,,2,19,0.004171,4.171,4839,True,RSA-3072
2026-04-20T22:40:08.743156,RSA,3072,,2,20,0.004152,4.152,4839,True,RSA-3072
2026-04-20T22:40:09.844405,RSA,3072,,3,1,0.006009,6.009,6458,True,RSA-3072
2026-04-20T22:40:09.844728,RSA,3072,,3,2,0.004617,4.617,6458,True,RSA-3072
2026-04-20T22:40:09.844910,RSA,3072,,3,3,0.004641,4.641,6458,True,RSA-3072
2026-04-20T22:40:09.845068,RSA,3072,,3,4,0.004379,4.379,6458,True,RSA-3072
2026-04-20T22:40:09.845217,RSA,3072,,3,5,0.004391,4.391,6458,True,RSA-3072
2026-04-20T22:40:09.845374,RSA,3072,,3,6,0.004623,4.623,6458,True,RSA-3072
2026-04-20T22:40:09.845532,RSA,3072,,3,7,0.004345,4.345,6458,True,RSA-3072
2026-04-20T22:40:09.845663,RSA,3072,,3,8,0.004657,4.657,6458,True,RSA-3072
2026-04-20T22:40:09.845762,RSA,3072,,3,9,0.004349,4.349,6458,True,RSA-3072
2026-04-20T22:40:09.845895,RSA,3072,,3,10,0.004267,4.267,6458,True,RSA-3072
2026-04-20T22:40:09.845998,RSA,3072,,3,11,0.004198,4.198,6458,True,RSA-3072
2026-04-20T22:40:09.846132,RSA,3072,,3,12,0.034337,34.337,6458,True,RSA-3072
2026-04-20T22:40:09.846266,RSA,3072,,3,13,0.004515,4.515,6458,True,RSA-3072
2026-04-20T22:40:09.846426,RSA,3072,,3,14,0.004497,4.497,6458,True,RSA-3072
2026-04-20T22:40:09.846564,RSA,3072,,3,15,0.004495,4.495,6458,True,RSA-3072
2026-04-20T22:40:09.846662,RSA,3072,,3,16,0.004524,4.524,6458,True,RSA-3072
2026-04-20T22:40:09.846757,RSA,3072,,3,17,0.004695,4.695,6458,True,RSA-3072
2026-04-20T22:40:09.846851,RSA,3072,,3,18,0.006606,6.606,6458,True,RSA-3072
2026-04-20T22:40:09.846939,RSA,3072,,3,19,0.004304,4.304,6458,True,RSA-3072
2026-04-20T22:40:09.847034,RSA,3072,,3,20,0.004571,4.571,6458,True,RSA-3072
2026-04-20T22:40:11.792888,RSA,4096,,0,1,0.00947,9.47,1948,True,RSA-4096
2026-04-20T22:40:11.793451,RSA,4096,,0,2,0.007083,7.083,1948,True,RSA-4096
2026-04-20T22:40:11.793790,RSA,4096,,0,3,0.006505,6.505,1948,True,RSA-4096
2026-04-20T22:40:11.794109,RSA,4096,,0,4,0.006797,6.797,1948,True,RSA-4096
2026-04-20T22:40:11.794561,RSA,4096,,0,5,0.007879,7.879,1948,True,RSA-4096
2026-04-20T22:40:11.794809,RSA,4096,,0,6,0.006533,6.533,1948,True,RSA-4096
2026-04-20T22:40:11.795133,RSA,4096,,0,7,0.006935,6.935,1948,True,RSA-4096
2026-04-20T22:40:11.795453,RSA,4096,,0,8,0.00604,6.04,1948,True,RSA-4096
2026-04-20T22:40:11.795667,RSA,4096,,0,9,0.006568,6.568,1948,True,RSA-4096
2026-04-20T22:40:11.795947,RSA,4096,,0,10,0.006576,6.576,1948,True,RSA-4096
2026-04-20T22:40:11.796132,RSA,4096,,0,11,0.006347,6.347,1948,True,RSA-4096
2026-04-20T22:40:11.796425,RSA,4096,,0,12,0.032054,32.054,1948,True,RSA-4096
2026-04-20T22:40:11.796751,RSA,4096,,0,13,0.007094,7.094,1948,True,RSA-4096
2026-04-20T22:40:11.796994,RSA,4096,,0,14,0.006916,6.916,1948,True,RSA-4096
2026-04-20T22:40:11.797405,RSA,4096,,0,15,0.007851,7.851,1948,True,RSA-4096
2026-04-20T22:40:11.797703,RSA,4096,,0,16,0.006721,6.721,1948,True,RSA-4096
2026-04-20T22:40:11.797964,RSA,4096,,0,17,0.006689,6.689,1948,True,RSA-4096
2026-04-20T22:40:11.798127,RSA,4096,,0,18,0.006677,6.677,1948,True,RSA-4096
2026-04-20T22:40:11.798276,RSA,4096,,0,19,0.006768,6.768,1948,True,RSA-4096
2026-04-20T22:40:11.798476,RSA,4096,,0,20,0.034404,34.404,1948,True,RSA-4096
2026-04-20T22:40:14.195486,RSA,4096,,1,1,0.008685,8.685,3916,True,RSA-4096
2026-04-20T22:40:14.195825,RSA,4096,,1,2,0.006986,6.986,3916,True,RSA-4096
2026-04-20T22:40:14.196072,RSA,4096,,1,3,0.006679,6.679,3916,True,RSA-4096
2026-04-20T22:40:14.196321,RSA,4096,,1,4,0.006716,6.716,3916,True,RSA-4096
2026-04-20T22:40:14.196568,RSA,4096,,1,5,0.006632,6.632,3916,True,RSA-4096
2026-04-20T22:40:14.196754,RSA,4096,,1,6,0.006707,6.707,3916,True,RSA-4096
2026-04-20T22:40:14.196935,RSA,4096,,1,7,0.006656,6.656,3916,True,RSA-4096
2026-04-20T22:40:14.197127,RSA,4096,,1,8,0.006576,6.576,3916,True,RSA-4096
2026-04-20T22:40:14.197296,RSA,4096,,1,9,0.006549,6.549,3916,True,RSA-4096
2026-04-20T22:40:14.197470,RSA,4096,,1,10,0.006734,6.734,3916,True,RSA-4096
2026-04-20T22:40:14.197639,RSA,4096,,1,11,0.030614,30.614,3916,True,RSA-4096
2026-04-20T22:40:14.197817,RSA,4096,,1,12,0.007108,7.108,3916,True,RSA-4096
2026-04-20T22:40:14.197991,RSA,4096,,1,13,0.007002,7.002,3916,True,RSA-4096
2026-04-20T22:40:14.198184,RSA,4096,,1,14,0.006823,6.823,3916,True,RSA-4096
2026-04-20T22:40:14.198385,RSA,4096,,1,15,0.006817,6.817,3916,True,RSA-4096
2026-04-20T22:40:14.198556,RSA,4096,,1,16,0.006926,6.926,3916,True,RSA-4096
2026-04-20T22:40:14.198731,RSA,4096,,1,17,0.006823,6.823,3916,True,RSA-4096
2026-04-20T22:40:14.198861,RSA,4096,,1,18,0.006617,6.617,3916,True,RSA-4096
2026-04-20T22:40:14.198966,RSA,4096,,1,19,0.006609,6.609,3916,True,RSA-4096
2026-04-20T22:40:14.199066,RSA,4096,,1,20,0.033661,33.661,3916,True,RSA-4096
2026-04-20T22:40:16.907675,RSA,4096,,2,1,0.008663,8.663,5884,True,RSA-4096
2026-04-20T22:40:16.908040,RSA,4096,,2,2,0.007485,7.485,5884,True,RSA-4096
2026-04-20T22:40:16.908309,RSA,4096,,2,3,0.007565,7.565,5884,True,RSA-4096
2026-04-20T22:40:16.908561,RSA,4096,,2,4,0.008132,8.132,5884,True,RSA-4096
2026-04-20T22:40:16.908761,RSA,4096,,2,5,0.010211,10.211,5884,True,RSA-4096
2026-04-20T22:40:16.908985,RSA,4096,,2,6,0.009947,9.947,5884,True,RSA-4096
2026-04-20T22:40:16.909167,RSA,4096,,2,7,0.009745,9.745,5884,True,RSA-4096
2026-04-20T22:40:16.909395,RSA,4096,,2,8,0.010337,10.337,5884,True,RSA-4096
2026-04-20T22:40:16.909594,RSA,4096,,2,9,0.008055,8.055,5884,True,RSA-4096
2026-04-20T22:40:16.909806,RSA,4096,,2,10,0.02812,28.12,5884,True,RSA-4096
2026-04-20T22:40:16.910017,RSA,4096,,2,11,0.007208,7.208,5884,True,RSA-4096
2026-04-20T22:40:16.910228,RSA,4096,,2,12,0.00686,6.86,5884,True,RSA-4096
2026-04-20T22:40:16.910442,RSA,4096,,2,13,0.006788,6.788,5884,True,RSA-4096
2026-04-20T22:40:16.910651,RSA,4096,,2,14,0.006836,6.836,5884,True,RSA-4096
2026-04-20T22:40:16.910833,RSA,4096,,2,15,0.006757,6.757,5884,True,RSA-4096
2026-04-20T22:40:16.911033,RSA,4096,,2,16,0.006982,6.982,5884,True,RSA-4096
2026-04-20T22:40:16.911216,RSA,4096,,2,17,0.006997,6.997,5884,True,RSA-4096
2026-04-20T22:40:16.911445,RSA,4096,,2,18,0.007153,7.153,5884,True,RSA-4096
2026-04-20T22:40:16.911632,RSA,4096,,2,19,0.036093,36.093,5884,True,RSA-4096
2026-04-20T22:40:16.911827,RSA,4096,,2,20,0.008259,8.259,5884,True,RSA-4096
2026-04-20T22:40:20.122938,RSA,4096,,3,1,0.008905,8.905,7852,True,RSA-4096
2026-04-20T22:40:20.123450,RSA,4096,,3,2,0.007294,7.294,7852,True,RSA-4096
2026-04-20T22:40:20.123658,RSA,4096,,3,3,0.007126,7.126,7852,True,RSA-4096
2026-04-20T22:40:20.123867,RSA,4096,,3,4,0.007481,7.481,7852,True,RSA-4096
2026-04-20T22:40:20.124054,RSA,4096,,3,5,0.007971,7.971,7852,True,RSA-4096
2026-04-20T22:40:20.124208,RSA,4096,,3,6,0.007141,7.141,7852,True,RSA-4096
2026-04-20T22:40:20.124396,RSA,4096,,3,7,0.00745,7.45,7852,True,RSA-4096
2026-04-20T22:40:20.124572,RSA,4096,,3,8,0.007906,7.906,7852,True,RSA-4096
2026-04-20T22:40:20.124751,RSA,4096,,3,9,0.038513,38.513,7852,True,RSA-4096
2026-04-20T22:40:20.124882,RSA,4096,,3,10,0.0076,7.6,7852,True,RSA-4096
2026-04-20T22:40:20.124978,RSA,4096,,3,11,0.007448,7.448,7852,True,RSA-4096
2026-04-20T22:40:20.125092,RSA,4096,,3,12,0.007029,7.029,7852,True,RSA-4096
2026-04-20T22:40:20.125186,RSA,4096,,3,13,0.007158,7.158,7852,True,RSA-4096
2026-04-20T22:40:20.125302,RSA,4096,,3,14,0.007025,7.025,7852,True,RSA-4096
2026-04-20T22:40:20.125497,RSA,4096,,3,15,0.00772,7.72,7852,True,RSA-4096
2026-04-20T22:40:20.125672,RSA,4096,,3,16,0.007256,7.256,7852,True,RSA-4096
2026-04-20T22:40:20.125835,RSA,4096,,3,17,0.036045,36.045,7852,True,RSA-4096
2026-04-20T22:40:20.126017,RSA,4096,,3,18,0.007523,7.523,7852,True,RSA-4096
2026-04-20T22:40:20.126200,RSA,4096,,3,19,0.007329,7.329,7852,True,RSA-4096
2026-04-20T22:40:20.126388,RSA,4096,,3,20,0.007189,7.189,7852,True,RSA-4096
2026-04-20T22:40:20.397089,ECDSA,,secp256r1,0,1,0.002736,2.736,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.397454,ECDSA,,secp256r1,0,2,0.002164,2.164,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.397627,ECDSA,,secp256r1,0,3,0.002095,2.095,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.397836,ECDSA,,secp256r1,0,4,0.002021,2.021,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.398015,ECDSA,,secp256r1,0,5,0.002083,2.083,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.398190,ECDSA,,secp256r1,0,6,0.002063,2.063,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.398375,ECDSA,,secp256r1,0,7,0.002105,2.105,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.398545,ECDSA,,secp256r1,0,8,0.002335,2.335,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.398725,ECDSA,,secp256r1,0,9,0.002307,2.307,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.398885,ECDSA,,secp256r1,0,10,0.002104,2.104,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.399049,ECDSA,,secp256r1,0,11,0.002031,2.031,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.399160,ECDSA,,secp256r1,0,12,0.002249,2.249,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.399265,ECDSA,,secp256r1,0,13,0.002023,2.023,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.399452,ECDSA,,secp256r1,0,14,0.001971,1.971,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.399629,ECDSA,,secp256r1,0,15,0.00189,1.89,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.399793,ECDSA,,secp256r1,0,16,0.001889,1.889,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.399947,ECDSA,,secp256r1,0,17,0.001898,1.898,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.400059,ECDSA,,secp256r1,0,18,0.001959,1.959,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.400160,ECDSA,,secp256r1,0,19,0.043937,43.937,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.400261,ECDSA,,secp256r1,0,20,0.002193,2.193,721,True,ECDSA-secp256r1
2026-04-20T22:40:20.629494,ECDSA,,secp256r1,1,1,0.002879,2.879,1458,True,ECDSA-secp256r1
2026-04-20T22:40:20.629783,ECDSA,,secp256r1,1,2,0.002267,2.267,1458,True,ECDSA-secp256r1
2026-04-20T22:40:20.629961,ECDSA,,secp256r1,1,3,0.002108,2.108,1458,True,ECDSA-secp256r1
2026-04-20T22:40:20.630134,ECDSA,,secp256r1,1,4,0.002092,2.092,1458,True,ECDSA-secp256r1
2026-04-20T22:40:20.630304,ECDSA,,secp256r1,1,5,0.00206,2.06,1458,True,ECDSA-secp256r1
2026-04-20T22:40:20.630461,ECDSA,,secp256r1,1,6,0.002384,2.384,1458,True,ECDSA-secp256r1
2026-04-20T22:40:20.630625,ECDSA,,secp256r1,1,7,0.002098,2.098,1458,True,ECDSA-secp256r1
2026-04-20T22:40:20.630774,ECDSA,,secp256r1,1,8,0.002214,2.214,1458,True,ECDSA-secp256r1
2026-04-20T22:40:20.630926,ECDSA,,secp256r1,1,9,0.002337,2.337,1458,True,ECDSA-secp256r1
2026-04-20T22:40:20.631020,ECDSA,,secp256r1,1,10,0.002189,2.189,1458,True,ECDSA-secp256r1
2026-04-20T22:40:20.631111,ECDSA,,secp256r1,1,11,0.00232,2.32,1458,True,ECDSA-secp256r1
2026-04-20T22:40:20.631271,ECDSA,,secp256r1,1,12,0.002225,2.225,1458,True,ECDSA-secp256r1
2026-04-20T22:40:20.631468,ECDSA,,secp256r1,1,13,0.002091,2.091,1458,True,ECDSA-secp256r1
2026-04-20T22:40:20.631642,ECDSA,,secp256r1,1,14,0.002148,2.148,1458,True,ECDSA-secp256r1
2026-04-20T22:40:20.631793,ECDSA,,secp256r1,1,15,0.002195,2.195,1458,True,ECDSA-secp256r1
