timestamp,algoritmo,tamaño_clave,curva,longitud_cadena,iteracion,tiempo_handshake_s,tiempo_handshake_ms,tamaño_certificados_bytes,exitoso,label
2026-05-17T13:31:31.105832,RSA,3072,,1,3,0.005783,5.783,3220,True,RSA-3072
2026-05-17T13:31:31.105895,RSA,3072,,1,4,0.005934,5.934,3220,True,RSA-3072
2026-05-17T13:31:31.105962,RSA,3072,,1,5,0.002581,2.581,3220,True,RSA-3072
2026-05-17T13:31:31.106011,RSA,3072,,1,6,0.003719,3.719,3220,True,RSA-3072
2026-05-17T13:31:31.106074,RSA,3072,,1,7,0.002893,2.893,3220,True,RSA-3072
2026-05-17T13:31:31.106120,RSA,3072,,1,8,0.006294,6.294,3220,True,RSA-3072
2026-05-17T13:31:31.106224,RSA,3072,,1,9,0.005198,5.198,3220,True,RSA-3072
2026-05-17T13:31:31.106403,RSA,3072,,1,10,0.002691,2.691,3220,True,RSA-3072
2026-05-17T13:31:31.106575,RSA,3072,,1,11,0.002799,2.799,3220,True,RSA-3072
2026-05-17T13:31:31.106720,RSA,3072,,1,12,0.002426,2.426,3220,True,RSA-3072
2026-05-17T13:31:31.106798,RSA,3072,,1,13,0.003837,3.837,3220,True,RSA-3072
2026-05-17T13:31:31.106900,RSA,3072,,1,14,0.002412,2.412,3220,True,RSA-3072
2026-05-17T13:31:31.107027,RSA,3072,,1,15,0.006289,6.289,3220,True,RSA-3072
2026-05-17T13:31:31.107103,RSA,3072,,1,16,0.002636,2.636,3220,True,RSA-3072
2026-05-17T13:31:31.107173,RSA,3072,,1,17,0.003696,3.696,3220,True,RSA-3072
2026-05-17T13:31:31.107221,RSA,3072,,1,18,0.012268,12.268,3220,True,RSA-3072
2026-05-17T13:31:31.107264,RSA,3072,,1,19,0.002818,2.818,3220,True,RSA-3072
2026-05-17T13:31:31.107329,RSA,3072,,1,20,0.006221,6.221,3220,True,RSA-3072
2026-05-17T13:31:31.107402,RSA,3072,,1,21,0.002637,2.637,3220,True,RSA-3072
2026-05-17T13:31:31.107537,RSA,3072,,1,22,0.00356,3.56,3220,True,RSA-3072
2026-05-17T13:31:31.107620,RSA,3072,,1,23,0.004247,4.247,3220,True,RSA-3072
2026-05-17T13:31:31.107692,RSA,3072,,1,24,0.005067,5.067,3220,True,RSA-3072
2026-05-17T13:31:31.107743,RSA,3072,,1,25,0.005047,5.047,3220,True,RSA-3072
2026-05-17T13:31:31.107809,RSA,3072,,1,26,0.002624,2.624,3220,True,RSA-3072
2026-05-17T13:31:31.107864,RSA,3072,,1,27,0.00365,3.65,3220,True,RSA-3072
2026-05-17T13:31:31.107952,RSA,3072,,1,28,0.003741,3.741,3220,True,RSA-3072
2026-05-17T13:31:31.108066,RSA,3072,,1,29,0.002507,2.507,3220,True,RSA-3072
2026-05-17T13:31:31.108300,RSA,3072,,1,30,0.002653,2.653,3220,True,RSA-3072
2026-05-17T13:31:32.047912,RSA,3072,,2,1,0.004903,4.903,4839,True,RSA-3072
2026-05-17T13:31:32.048316,RSA,3072,,2,2,0.004045,4.045,4839,True,RSA-3072
2026-05-17T13:31:32.048418,RSA,3072,,2,3,0.003153,3.153,4839,True,RSA-3072
