timestamp,algoritmo,tamaño_clave,curva,longitud_cadena,iteracion,tiempo_handshake_s,tiempo_handshake_ms,tamaño_certificados_bytes,exitoso,label
2026-04-20T23:03:15.880727,RSA,2048,,0,1,0.007952,7.952,1257,True,RSA-2048
2026-04-20T23:03:15.881114,RSA,2048,,0,2,0.002725,2.725,1257,True,RSA-2048
2026-04-20T23:03:15.881452,RSA,2048,,0,3,0.002429,2.429,1257,True,RSA-2048
2026-04-20T23:03:15.881686,RSA,2048,,0,4,0.002025,2.025,1257,True,RSA-2048
2026-04-20T23:03:15.881792,RSA,2048,,0,5,0.001989,1.989,1257,True,RSA-2048
2026-04-20T23:03:15.881869,RSA,2048,,0,6,0.001943,1.943,1257,True,RSA-2048
2026-04-20T23:03:15.881941,RSA,2048,,0,7,0.002318,2.318,1257,True,RSA-2048
2026-04-20T23:03:15.882010,RSA,2048,,0,8,0.002276,2.276,1257,True,RSA-2048
2026-04-20T23:03:15.882082,RSA,2048,,0,9,0.002127,2.127,1257,True,RSA-2048
2026-04-20T23:03:15.882153,RSA,2048,,0,10,0.002188,2.188,1257,True,RSA-2048
2026-04-20T23:03:15.882229,RSA,2048,,0,11,0.001938,1.938,1257,True,RSA-2048
2026-04-20T23:03:15.882299,RSA,2048,,0,12,0.002111,2.111,1257,True,RSA-2048
2026-04-20T23:03:15.882369,RSA,2048,,0,13,0.00204,2.04,1257,True,RSA-2048
2026-04-20T23:03:15.882454,RSA,2048,,0,14,0.001962,1.962,1257,True,RSA-2048
2026-04-20T23:03:15.882537,RSA,2048,,0,15,0.002501,2.501,1257,True,RSA-2048
2026-04-20T23:03:16.193006,RSA,2048,,1,1,0.003516,3.516,2530,True,RSA-2048
2026-04-20T23:03:16.193383,RSA,2048,,1,2,0.002477,2.477,2530,True,RSA-2048
2026-04-20T23:03:16.193659,RSA,2048,,1,3,0.002518,2.518,2530,True,RSA-2048
2026-04-20T23:03:16.193840,RSA,2048,,1,4,0.00233,2.33,2530,True,RSA-2048
2026-04-20T23:03:16.194012,RSA,2048,,1,5,0.002124,2.124,2530,True,RSA-2048
2026-04-20T23:03:16.194117,RSA,2048,,1,6,0.002268,2.268,2530,True,RSA-2048
2026-04-20T23:03:16.194229,RSA,2048,,1,7,0.002256,2.256,2530,True,RSA-2048
2026-04-20T23:03:16.194311,RSA,2048,,1,8,0.00751,7.51,2530,True,RSA-2048
2026-04-20T23:03:16.194392,RSA,2048,,1,9,0.002878,2.878,2530,True,RSA-2048
2026-04-20T23:03:16.194495,RSA,2048,,1,10,0.002465,2.465,2530,True,RSA-2048
2026-04-20T23:03:16.194606,RSA,2048,,1,11,0.002615,2.615,2530,True,RSA-2048
2026-04-20T23:03:16.194688,RSA,2048,,1,12,0.00237,2.37,2530,True,RSA-2048
2026-04-20T23:03:16.194765,RSA,2048,,1,13,0.002355,2.355,2530,True,RSA-2048
2026-04-20T23:03:16.194844,RSA,2048,,1,14,0.00244,2.44,2530,True,RSA-2048
2026-04-20T23:03:16.194928,RSA,2048,,1,15,0.002296,2.296,2530,True,RSA-2048
2026-04-20T23:03:16.894004,RSA,2048,,2,1,0.003586,3.586,3803,True,RSA-2048
2026-04-20T23:03:16.894308,RSA,2048,,2,2,0.002686,2.686,3803,True,RSA-2048
2026-04-20T23:03:16.894426,RSA,2048,,2,3,0.002372,2.372,3803,True,RSA-2048
2026-04-20T23:03:16.894505,RSA,2048,,2,4,0.002924,2.924,3803,True,RSA-2048
2026-04-20T23:03:16.894603,RSA,2048,,2,5,0.002594,2.594,3803,True,RSA-2048
2026-04-20T23:03:16.894675,RSA,2048,,2,6,0.002219,2.219,3803,True,RSA-2048
2026-04-20T23:03:16.894744,RSA,2048,,2,7,0.002448,2.448,3803,True,RSA-2048
2026-04-20T23:03:16.894813,RSA,2048,,2,8,0.002512,2.512,3803,True,RSA-2048
2026-04-20T23:03:16.894882,RSA,2048,,2,9,0.002398,2.398,3803,True,RSA-2048
2026-04-20T23:03:16.894952,RSA,2048,,2,10,0.002322,2.322,3803,True,RSA-2048
2026-04-20T23:03:16.895021,RSA,2048,,2,11,0.002471,2.471,3803,True,RSA-2048
2026-04-20T23:03:16.895096,RSA,2048,,2,12,0.002515,2.515,3803,True,RSA-2048
2026-04-20T23:03:16.895179,RSA,2048,,2,13,0.002498,2.498,3803,True,RSA-2048
2026-04-20T23:03:16.895249,RSA,2048,,2,14,0.002491,2.491,3803,True,RSA-2048
2026-04-20T23:03:16.895317,RSA,2048,,2,15,0.00269,2.69,3803,True,RSA-2048
2026-04-20T23:03:17.365357,RSA,2048,,3,1,0.003721,3.721,5076,True,RSA-2048
2026-04-20T23:03:17.365676,RSA,2048,,3,2,0.002604,2.604,5076,True,RSA-2048
2026-04-20T23:03:17.365894,RSA,2048,,3,3,0.002885,2.885,5076,True,RSA-2048
2026-04-20T23:03:17.365991,RSA,2048,,3,4,0.002525,2.525,5076,True,RSA-2048
2026-04-20T23:03:17.366078,RSA,2048,,3,5,0.003526,3.526,5076,True,RSA-2048
2026-04-20T23:03:17.366152,RSA,2048,,3,6,0.002345,2.345,5076,True,RSA-2048
2026-04-20T23:03:17.366295,RSA,2048,,3,7,0.002723,2.723,5076,True,RSA-2048
2026-04-20T23:03:17.366402,RSA,2048,,3,8,0.002753,2.753,5076,True,RSA-2048
2026-04-20T23:03:17.366489,RSA,2048,,3,9,0.002734,2.734,5076,True,RSA-2048
2026-04-20T23:03:17.366586,RSA,2048,,3,10,0.002692,2.692,5076,True,RSA-2048
2026-04-20T23:03:17.366661,RSA,2048,,3,11,0.002556,2.556,5076,True,RSA-2048
2026-04-20T23:03:17.366731,RSA,2048,,3,12,0.002569,2.569,5076,True,RSA-2048
2026-04-20T23:03:17.366802,RSA,2048,,3,13,0.002554,2.554,5076,True,RSA-2048
2026-04-20T23:03:17.366872,RSA,2048,,3,14,0.002438,2.438,5076,True,RSA-2048
2026-04-20T23:03:17.366941,RSA,2048,,3,15,0.002837,2.837,5076,True,RSA-2048
2026-04-20T23:03:18.073959,RSA,3072,,0,1,0.004271,4.271,1602,True,RSA-3072
2026-04-20T23:03:18.074745,RSA,3072,,0,2,0.003219,3.219,1602,True,RSA-3072
2026-04-20T23:03:18.075006,RSA,3072,,0,3,0.003295,3.295,1602,True,RSA-3072
2026-04-20T23:03:18.075293,RSA,3072,,0,4,0.003076,3.076,1602,True,RSA-3072
